transit_time,177282821_lk,177282821_scaled,271972426_lk,271972426_scaled,306894095_lk,306894095_scaled,55452078_lk,55452078_scaled,55557707_lk,55557707_scaled,231097055_lk,231097055_scaled,177238322_lk,177238322_scaled,294399068_lk,294399068_scaled,388182039_lk,388182039_scaled,149422364_lk,149422364_scaled,177077336_lk,177077336_scaled,261258146_lk,261258146_scaled,167794129_lk,167794129_scaled,300809119_lk,300809119_scaled,349275562_lk,349275562_scaled,300510333_lk,300510333_scaled,306779124_lk,306779124_scaled,453099619_lk,453099619_scaled,31266926_lk,31266926_scaled,277301936_lk,277301936_scaled,364588606_lk,364588606_scaled,25132314_lk,25132314_scaled,30631031_lk,30631031_scaled,388131027_lk,388131027_scaled,349156177_lk,349156177_scaled,349829477_lk,349829477_scaled,349902873_lk,349902873_scaled,38906005_lk,38906005_scaled,391925969_lk,391925969_scaled,404852431_lk,404852431_scaled,149503727_lk,149503727_scaled,220414682_lk,220414682_scaled,300739852_lk,300739852_scaled,141627237_lk,141627237_scaled,167203674_lk,167203674_scaled,231091547_lk,231091547_scaled,140802488_lk,140802488_scaled,141269997_lk,141269997_scaled,141610486_lk,141610486_scaled,32072326_lk,32072326_scaled,271723402_lk,271723402_scaled,272128326_lk,272128326_scaled,167004255_lk,167004255_scaled,294626591_lk,294626591_scaled,349574361_lk,349574361_scaled,167888736_lk,167888736_scaled,349271114_lk,349271114_scaled,349483265_lk,349483265_scaled,141807629_lk,141807629_scaled,177310181_lk,177310181_scaled,300138745_lk,300138745_scaled,25078597_lk,25078597_scaled,177306969_lk,177306969_scaled,277108325_lk,277108325_scaled,31189268_lk,31189268_scaled,40898510_lk,40898510_scaled,277018227_lk,277018227_scaled
41,1827.44422197426,2089.85253341606,1475.11409549132,1709.76141652041,914.959628804542,1068.59460248862,254.674158577203,289.851197094008,323.149451622621,375.96547936107,281.870843324826,328.503881122269,498.450526753632,314.62123550121,248.444393417015,186.347600293151,247.606492570135,290.455149655877,311.231581087747,260.925443573289,283.759615645065,255.500009954493,129.565433083853,150.470269103745,167.569847751774,137.49996881055,130.04728684749,150.837260737545,339.548360748219,167.861316087232,185.476664451775,207.775664195611,224.687152348209,264.278579284254,81.2113024524708,94.7154380083128,177.24386385374,206.008393343141,161.266972766966,186.252201292184,181.858684180492,211.488204839092,1021.39795863224,122.256968937019,604.70267528154,156.811162483702,2309.77716289984,156.160915405218,57.8313515989062,63.8771596413583,85.9584781237303,100.590607245955,944.937129564977,387.058811649569,169.063247986867,196.338176784218,202.847478171129,237.452078603995,211.820077076136,240.70300312946,255.996453024034,293.496699747167,119.115773342268,134.694165336357,239.108773196089,273.383156260573,313.325558584606,191.743425931413,296.732293738094,168.846277169821,348.075570475004,183.47989829861,298.348770664439,149.987216292904,243.383005142316,147.198849420705,232.118876661174,140.579552641376,433.925465539278,156.476966807424,487.496692906892,149.022278382532,370.833981736877,154.851492183756,325.955248822232,240.57852581837,391.392745303604,204.525442688867,392.78317951374,201.418024312772,678.95162525097,617.278374496031,485.942534962887,420.159944440314,576.157080249137,532.204512085642,659.322097947589,342.587575299789,1293.94083483923,710.941489235446,1158.37290504345,522.478254001755,649.561058881554,689.340663067856,1171.67821341448,961.746103074927,802.30846080884,894.891380671011,1405.15215869665,1626.58056941935,3086.76668527121,3171.77497001721,1715.02580691173,1921.15352337307
42,1806.37590252692,2064.8234564707,1457.50961573477,1689.28449321216,904.078227970271,1055.79660066723,251.819697121598,286.379800046239,319.382212908599,371.462736339126,278.50856507398,324.569560979584,496.684665655903,310.853180585329,247.264161187414,184.115811996253,244.701217654568,286.976519382365,309.337127126896,257.800475232329,281.738295691746,252.440019210439,128.052090179912,148.66816494416,166.635885726164,135.853203192251,128.523861306631,149.03076131002,338.80827215414,165.850928402303,183.433368880298,205.287243121218,221.976730725196,261.113452180713,80.2617960805079,93.5810804649367,175.225734003533,203.541137952662,159.373545287487,184.021555539507,179.737690444847,208.955320596153,1021.19537640078,120.79276080094,597.779265379588,154.933116741747,2309.39885165639,154.290657334354,57.2412549580371,63.1121361202481,84.9769290215705,99.3858858560564,940.600558416837,382.423209555998,167.124897488403,193.986736548379,200.445499543895,234.608238547729,209.504336176767,237.820228440827,253.063104001566,289.981642409999,117.822006747545,133.081003367084,236.434497881473,270.108988373508,312.301092688756,189.447014636995,295.933781207194,166.824093118244,347.276796325139,181.282454977125,297.685790869123,148.190897405619,242.667359002999,145.435925353332,231.437251354141,138.895904449102,433.408560463603,154.602923553282,487.042369633159,147.237516054774,370.254675185532,152.996916393838,324.459140124057,237.697241929756,390.44575581913,202.075947827152,391.857813260388,199.005745384905,674.240734069814,609.885552426085,482.82445923299,415.127907293862,572.109730688418,525.830575422327,657.145202743678,338.484582076296,1289.82562715501,702.426912750645,1155.70358310148,516.220803673279,643.273223803298,681.084788444352,1164.70388663181,950.227770163455,793.775988996267,884.173732001347,1388.66915047429,1607.09985985785,3059.92866165254,3133.78827071256,1696.1064733061,1898.14486673749
43,1786.03144999072,2040.67264371361,1440.57584664487,1669.52610013446,893.564092311614,1043.44767759956,249.057099549579,283.030213471826,315.754469083528,367.11799346852,275.269134548372,320.77329516843,494.980694620908,307.217345794836,246.134380271725,181.962336604831,241.905836675586,283.619953394332,307.512904855072,254.785161266133,279.792075496364,249.487402793165,126.595785413907,146.929296178768,165.74031524119,134.264222176724,127.050201468857,147.287651505564,338.097414303447,163.911084729527,181.459717827333,202.886140133695,219.358232691302,258.059388613094,79.3439911908631,92.486527250311,173.282183507558,201.160457950382,157.542631884106,181.869182600709,177.68976392572,206.511314641794,1020.99557187613,119.379931370234,590.747582333201,153.120971165535,2309.021339862,152.48602616176,56.6720947662125,62.3739570873805,84.0302283891487,98.2234378450727,936.383464393123,377.950269606092,165.243692814443,191.717807775288,198.128403737876,231.864188143478,207.277706847938,235.038609610935,250.210282663882,286.589927575063,116.574802475806,131.524446856757,233.842987783754,266.949710236788,311.2946979808,187.23118385323,295.155413768214,164.872867010441,346.496960828921,179.162119404329,297.039561569722,146.457610908736,241.970809563861,143.734861860298,230.771582507246,137.271335060099,432.902932667746,152.794640018565,486.597606475702,145.515380600572,369.687797037643,151.207417214787,323.022417591191,234.917061588075,389.539719608293,199.712405141026,390.969494466295,196.678112734611,669.709025222584,602.7521426744,479.826409738682,410.272443100118,568.217764507451,519.680298637559,655.043924645585,334.525561881486,1285.86795393809,694.211110672158,1153.12729304541,510.182925746352,637.211163649817,673.118610442124,1157.92258110288,939.113612736637,785.595356789985,873.832163002128,1372.69474521329,1588.30272363018,3034.02578701676,3097.13451539553,1677.86393865645,1875.94357823569
44,1766.35815855503,2017.3499046817,1424.22199364616,1650.44517519514,883.398446323461,1031.5221696289,246.373646529512,279.795476226102,312.255923751857,362.922221460716,272.140508369608,317.10719425084,493.344110510335,303.706175101132,245.049310742065,179.882698744567,239.203013990544,280.378476042422,305.759657557693,251.873235218749,277.929141193134,246.6360245454,125.19185439771,145.25004907293,164.87756942392,132.729723527567,125.625547356588,145.604308775769,337.411706924928,162.037753666184,179.5634694205,200.567365236552,216.832286552256,255.110041595629,78.4573301706178,91.4295036528851,171.41123756945,198.861405783063,155.78231605855,179.7906093926,175.716110791,204.151107818144,1020.79830649248,118.0155444885,583.611383672818,151.370959735819,2308.64437781965,150.743271484698,56.1229901506095,61.6610884516304,83.1164602256887,97.1008474018015,932.285663996987,373.63069609085,163.428292923676,189.526675154244,195.876980404171,229.214224677963,205.129033666625,232.352365851424,247.448069949118,283.314506546316,115.370509913429,130.02126095391,231.340882356653,263.898756206666,310.304230000377,185.091328618194,294.394785002641,162.988543788598,345.733224632371,177.11448507741,296.409521283278,144.783754668743,241.29234473432,142.092123774264,230.122921417733,135.702468277849,432.407872581096,151.048358210159,486.161898789516,143.852293060622,369.133388734952,149.479275691327,321.638830077542,232.232206994448,388.665052879022,197.429902692194,390.118969968108,194.430289052194,665.348748795848,595.863320516752,476.952584979162,405.583461184334,564.483072366754,513.740900163978,653.014392486435,330.702287039585,1282.05821699495,686.27700883709,1150.62958642506,504.352072242055,631.328240606482,665.425573669555,1151.31412139257,928.380533240204,777.697049343286,863.84518172016,1357.13346325927,1570.15009633789,3008.87832065083,3061.73752986146,1660.22006760377,1854.50351892555
45,1747.28646266044,1994.80897480573,1408.4057355555,1632.00386817554,873.608855737226,1019.99642050767,243.78793845274,276.669171664564,308.875425889642,358.867097297381,269.116570896272,313.56398590003,491.772569390181,300.312703507551,244.0015774824,177.872773104552,236.583433200507,277.245657312,304.07688306129,249.058920795891,276.134763727573,243.880228279584,123.836409415381,143.627092558031,164.047642357936,131.246663309036,124.241252072376,143.977393927662,336.74903343777,160.227219145538,177.725379495253,198.32631875041,214.394136969396,252.259560603256,77.6052315945939,90.4079128888578,169.609060041164,196.639420894676,154.085373332737,177.781712716188,173.81464520871,201.870018258643,1020.60347716855,116.696893665251,576.373997825786,149.679611011067,2308.26804302481,149.058936256623,55.5915032721395,60.9721161183537,82.2274567170158,96.0158876795929,928.30674631856,369.455920410861,161.672267399083,187.408992205757,193.686334502935,226.653091503669,203.052979617389,229.756168546724,244.773406242695,280.148881976139,114.206263972943,128.568463836888,228.928523365504,260.950074203507,309.329722713986,183.023204169703,293.647682015841,161.167385581191,344.98369372281,175.135490169842,295.793228217159,143.166008310715,240.629322437286,140.504452448388,229.488823290524,134.186191991644,431.922169928903,149.360614084862,485.734346861791,142.244954421523,368.588863468915,147.809063764557,320.311563349392,229.637352288949,387.823822508405,195.223912753772,389.299172110322,192.257815401928,661.14676590493,589.205420817617,474.199422653394,401.051660163504,560.882142405673,508.000598207368,651.052308430299,327.00717344294,1278.38150636532,678.608868622155,1148.21386214425,498.716676683346,625.640978883117,657.990417696389,1144.88899254891,918.007240808676,770.028616697755,854.192977301057,1342.08497551778,1552.60596919656,2984.61204744463,3027.52709824568,1643.13551210978,1833.78215884924
46,1728.88650653187,2046.35812453147,1393.08050659128,1667.08877456404,864.177358559788,1037.78115888716,241.298749943073,284.086186580338,305.604191145617,364.506764535622,266.192119328744,316.718543527379,490.25858013426,323.216889077807,242.99306136738,186.786798384576,234.047135362849,281.850259440588,302.45545574242,263.346063565978,274.402952052417,257.291020920196,122.527626625022,145.658963352135,163.24712375395,135.966941568882,122.907443309619,146.530779842453,336.108723155055,173.255917498932,175.948218365443,204.068220299762,212.043977641522,255.956693726394,76.7813149970636,91.9706499326951,167.860309590778,202.334739194264,152.444513621102,180.805177378787,171.980466629352,206.229940808476,1020.41113622692,140.427968239437,569.039044344821,183.622197030122,2307.89213166125,192.163608267233,55.0777199838828,63.0033905921596,81.3649165739738,98.613979467355,924.44528477163,550.813707557945,159.971343167131,192.660094797487,191.56468394409,230.788866542528,201.046616122939,236.684950605453,242.176475665364,288.238768599824,113.076542974549,134.551097998047,226.590942394004,266.585128879538,308.369542139646,242.759128549292,292.912353286344,207.58902071045,344.247948061437,221.426691305377,295.189561646026,182.999176770906,239.978726522339,178.720695462116,228.8687533704,168.898950286183,431.444765642785,186.817712237423,485.314336611365,178.693927950034,368.05284075796,187.581557849276,319.036307443633,238.80157117581,387.015900726139,207.996746816573,388.508090758032,203.508787623885,657.100300202448,616.87121571212,471.559117045057,417.890723636499,557.413292243338,540.639394122475,649.160427453627,378.543908139576,1274.84599542625,758.448649134321,1145.88004337423,581.234689216885,620.154765596482,691.815181926032,1138.61018089679,1066.86727080999,762.627948717499,882.621727164849,1327.50213896259,1589.09010001352,2961.21313600125,3240.66401225695,1626.62383481249,1879.75060913547
47,1711.11321241928,2024.47131210634,1378.28027355201,1649.25843545208,855.041662696923,1026.68157602793,238.890749541785,281.04774428438,302.436445415678,360.608184376341,263.349343686142,313.331082031444,488.798984223586,319.759924561638,242.022085249481,184.789021176997,231.589545561693,278.835731491448,300.891422685942,260.52944714529,272.728928962826,254.539166175886,121.259489873995,144.101068685161,162.474173616915,134.512707869285,121.618922614444,144.963560666848,335.490426370908,171.402859755821,174.23194845189,201.885609736104,209.767252710303,253.21911027148,75.986221703724,90.9869783360361,166.161159913239,200.17066906854,150.854613585166,178.871376566826,170.206254787555,204.024209574627,1020.22096319961,138.926021652838,561.610185414903,181.658266799479,2307.51636717334,190.108323418182,54.5803806706462,62.3295381635416,80.5293958301066,97.5592541750303,920.699324285742,544.922482481556,158.312051276262,190.599499779396,189.508607854141,228.320465449254,199.103689471603,234.153487976477,239.654864860485,285.155912384987,111.979870134151,133.112007445824,224.329728386491,263.733869053035,307.423597115035,240.16269958246,292.188430188716,205.368753444746,343.523440633284,219.058423307503,294.598521298393,181.041910050129,239.341965361535,176.809189215396,228.261714988117,167.092492462697,430.975523229825,184.819604390895,484.900106069004,176.782707995097,367.524321773783,185.575280296073,317.807286847207,236.247470242794,386.236981762479,205.772118718471,387.748768122596,201.332160469433,653.186786344717,610.273472908991,469.017455059039,413.421175626897,554.065290785227,534.856988361263,647.335273551861,374.49519378562,1271.43109185816,750.336665645851,1143.62786510235,575.01809669314,614.851585383702,684.4158763313,1132.46299875868,1055.45659759556,755.437879373212,873.181651181461,1313.37241320093,1572.09399530991,2938.67018216299,3206.00350756872,1610.6643772834,1859.64574650416
48,1693.92696622653,2003.27207544543,1363.95933349525,1631.98823770758,846.182659156841,1015.93068735124,236.55643340077,278.10475486859,299.363010278658,356.832078389193,260.598114003299,310.050037878592,487.391133161693,316.411560830861,241.085898126786,182.854004282046,229.212007538565,275.915905151576,299.381697340287,257.80131492917,271.112037696595,251.873761143488,120.033290654631,142.592115389612,161.731648647761,133.104159024474,120.365513105223,143.445575792769,334.895556435962,169.6080159531,172.57461950979,199.771566038061,207.555715816981,250.567528194911,75.2149707239528,90.0342088523334,164.505989876276,198.074583359258,149.309577979416,176.99832624449,168.489309559406,201.887771543886,1020.03248612043,137.471258824753,554.091444420894,179.756033576285,2307.14059709457,188.117605488395,54.1022410632551,61.6768548567482,79.7202265537536,96.5376631525493,917.066302758918,539.216330658661,156.698851291791,188.603638499905,187.512366054757,225.929609351347,197.219813273968,231.701551425484,237.219608005798,282.169904316729,110.912646050216,131.718126025337,222.145994735801,260.97218175615,306.488737738554,237.647837615721,291.477200389449,203.218236032621,342.810413912206,216.764554616704,294.019993571798,179.146131002165,238.717435289903,174.957733072952,227.666309420269,165.342784639822,430.51304879415,182.884267244042,484.491267885252,174.931529150559,367.00353474923,183.63203009446,316.622336087937,233.773606571687,385.487781737139,203.617377469809,387.016860842964,199.223912211371,649.417742937269,603.882998663835,466.562876576155,409.09203878493,550.829882435001,529.256237287041,645.574660144956,370.573670080167,1268.12900116618,742.479520693853,1141.44637380558,568.996798864315,609.730248911342,677.249020446474,1126.44056369204,1044.40439148923,748.483672563649,864.03813585444,1299.698065626,1555.63182444067,2916.78278611141,3172.43186509287,1595.22176888001,1840.17247955795
49,1677.28311842833,1982.72515203168,1350.09408777484,1615.24945432247,837.603907748491,1005.51060997755,234.298392374778,275.252323005078,296.386831395625,353.172165451705,257.928919488507,306.869953425358,486.034935772775,313.166228263555,240.181376781756,180.978529019383,226.904032899277,273.08592362222,297.923671727299,255.157128980221,269.548110072767,249.290372225137,118.8471294547,141.129593493447,161.015709882861,131.738952073781,119.149956510265,141.974300225171,334.321981584886,167.868400572412,170.976480955966,197.722572734584,205.409560320971,247.997536891733,74.4664524438165,89.1107566580052,162.909869620415,196.042995466441,147.807405085205,175.182910805776,166.82210956307,199.817072994782,1019.84581481493,136.061259922813,546.486504384612,177.912333212104,2306.76464161063,186.188143145199,53.6419157095813,61.0442550073938,78.9384244301732,95.5475070995345,913.543130345003,533.685760555234,155.137553559479,186.669191070965,185.580800319644,223.612321331841,195.391942638486,229.325062435126,234.857415402383,279.275777510528,109.869470264821,130.367135173511,220.030978293916,258.295473236429,305.565386301634,235.210359462461,290.777497887503,201.133891333157,342.111916581814,214.541269643526,293.451793468538,177.308686214365,238.104201652535,173.163247348244,227.081098496333,163.646916377766,430.055976859162,181.008481583821,484.087271244194,173.137312191134,366.490029284999,181.748574868927,315.474780085954,231.375865171874,384.765195839571,201.528938903794,386.308980546438,197.180536018707,645.776719091959,597.689163150178,464.187196962927,404.896112084249,547.708198041313,523.827824687935,643.875473659713,366.772814014923,1264.92750850952,734.86414481208,1139.32135451572,563.160779986882,604.762402909934,670.302693022598,1120.53728345572,1033.69226840423,741.749162525122,855.175971986852,1286.41372505251,1539.67620445847,2895.62987769253,3139.89324222362,1580.20694907059,1821.29841673392
50,1661.1650981316,1962.79776032302,1336.69708870081,1599.015379443,829.263323770235,995.404719218209,232.107459827688,272.485897787937,293.504679885506,349.622606364133,255.337839351621,303.785755013259,484.724260933135,310.018749101284,239.307452929498,179.159603166281,224.670290783196,270.341271815808,296.518229034248,252.592670638007,268.027773743449,246.784877758878,117.698188456807,139.711169619444,160.324836038356,130.414908900892,117.975494874963,140.547386620806,333.767963098214,166.181238148369,169.436104371746,195.735360763985,203.320516591973,245.505036075188,73.7405867955564,88.2151484333556,161.360866166111,194.072664097822,146.345360575561,173.422233850267,165.205190757969,197.808810236041,1019.66058618867,134.693775367489,538.799269144057,176.124224179399,2306.38838047821,184.316858032302,53.1968097913799,60.4307293354926,78.1821288000472,94.5872062737709,910.125648640216,528.321948435829,153.616602467434,184.793071182841,183.701365174673,221.364904278854,193.624233477717,227.020229441469,232.564067070804,276.468914538376,108.854142299468,129.056879455074,217.976192347423,255.699472945375,304.653321969263,232.846376253724,290.088337861921,199.112393883359,341.423987102645,212.385021253032,292.893869602219,175.526644139638,237.500997113225,171.422869033118,226.508006421124,162.002182007381,429.604673137658,179.18925469228,483.688644113884,171.397194537468,365.983742406335,179.921909665133,314.365744569607,229.050420572311,384.063733948254,199.503471025883,385.626881050232,195.198771791556,642.267470223437,591.682084427285,461.888786943705,400.826701143177,544.688711923125,518.563089815451,642.231467058359,363.086561522755,1261.83317765751,727.478388066465,1137.25223134311,557.500728997841,599.957318439,663.565811557438,1114.7517898483,1023.30313770823,735.197947997903,846.58102045958,1273.55760990487,1524.2016790058,2875.07017350031,3108.33572528939,1565.68618277867,1802.99344545163
51,1645.51927711597,1943.45937974396,1323.65809685141,1583.2611491374,821.177193698311,985.597537001296,229.982191371211,269.801242190519,290.715683876079,346.177964660547,252.818365328344,300.792718917692,483.453536550005,306.964302699338,238.461272561368,177.394440875769,222.508517684597,267.677746053612,295.163873596404,250.104012206139,266.555734214181,244.353440356752,116.581624518187,138.33467132509,159.658804762543,129.130001615745,116.831837492338,139.162649534384,333.228930400237,164.54394464143,167.93769056404,193.806886534113,201.300365721052,243.086208258247,73.037734085161,87.3460124746097,159.853011335212,192.160571515396,144.925431718886,171.713598744368,163.632220897244,195.859907434355,1019.47661906297,133.366710734372,531.033703679382,174.388967829905,2306.01168649463,182.500884109865,52.766839283121,59.8353381718264,77.4478190682438,93.6552898890021,906.809257560162,523.116679144385,152.139761941661,182.972405390804,181.886368606733,219.183916072974,191.920024805432,224.783522387471,230.330123945269,273.745016439601,107.867953358825,127.785352096679,215.985786335754,253.180204877293,303.750530331399,230.552267338647,289.409094496504,197.150647579811,340.747308268626,210.292506958739,292.344469574915,173.797275421803,236.907167815994,169.733932583154,225.945174431328,160.406062471468,429.160201955929,177.423800261382,483.294647693171,169.708511044369,365.483803523075,178.149236782602,313.298070058423,226.793711147447,383.381998595146,197.537871651596,384.966810357404,193.275584281474,638.883103818032,585.852562118993,459.672909613884,396.877573296363,541.766008871616,513.453969259161,640.638752237359,359.509266779604,1258.84147855774,720.310938512642,1135.23762305174,552.007977024918,595.298505361915,657.02805791692,1109.06053290803,1013.22108752213,728.836270751848,838.240117338739,1261.04627135657,1509.18454746852,2855.09710377558,3077.71098114191,1551.70177523165,1785.22953001698
52,1630.33901150411,1924.68155406218,1310.98872653058,1567.96358121439,813.318682206803,976.074632156922,227.924578543572,267.194405769142,288.018573009342,342.833171585362,250.381979785342,297.886440916178,482.222794835041,303.998394470591,237.644835488627,175.680444729309,220.411020236563,265.091426984288,293.857510579909,247.687491648791,265.133067277561,241.992482183101,115.494036333686,136.998073107003,159.013372967808,127.882339490207,115.720909541213,137.818051339223,332.707704091117,162.954110790682,166.480111016047,191.934312314554,199.348071863115,240.737494160131,72.3558644696853,86.5020698569547,158.387056070008,190.303904094179,143.540900544554,170.054491248724,162.101181791442,193.967496798874,1019.293781399,132.078113261214,523.193903549005,172.704010751375,2305.6343618589,180.737549190542,52.3482209745267,59.2572054042924,76.7351209107588,92.7503866396507,903.589233213787,518.062293179548,150.704901376578,181.204514603471,180.12363319497,217.066147412014,190.257989011079,222.611649981223,228.152399514632,271.100075025576,106.906643464495,126.550682058618,214.05509328778,250.733961954588,302.85851579391,228.324656959059,288.739480928986,195.245765732581,340.080624397497,208.260647646929,291.804380489758,172.118035312206,236.320367166735,168.093952745371,225.392482577268,158.856209096201,428.720504533264,175.709520442708,482.904614210935,168.068776831079,364.988467646283,176.427947751037,312.266700517483,224.602416172086,382.720243066827,195.629248421244,384.328386898197,191.408143537402,635.590928898145,580.192018141919,457.531119749731,393.042917441939,538.929558016179,508.492944999606,639.097623452809,356.035665832275,1255.94973688998,713.351249320756,1133.2762232007,546.674441538884,590.785741754929,650.679811862386,1103.46049447213,1003.43128221058,722.663027928773,830.140989069364,1248.90034104246,1494.60271228875,2835.60647646742,3047.9739457785,1538.10454459082,1767.98053100726
53,1615.53448256157,1906.43771526825,1298.65700742691,1553.10103174483,805.656615254886,966.822531100348,225.935094011706,264.661700213149,285.396438962798,339.583494721981,248.021565260485,295.062809029906,481.030271382555,301.116828067761,236.852773375168,174.015189660947,218.369728804098,262.578655326377,292.588643690426,245.339689925761,263.759908701448,239.698662810764,114.432978024436,135.699483864764,158.391793134932,126.670157256047,114.639416228398,136.51168961605,332.201793296886,161.409487202537,165.073464433399,190.114988673457,197.458393290155,238.45557067734,71.693308857152,85.6821265190659,156.968723717869,188.500034908225,142.190523420041,168.44256395718,160.610746802785,192.128900831978,1019.11190257316,130.826159761968,515.284111472247,171.066968964092,2305.25626808022,179.024358400886,51.9421842649366,58.6955130555023,76.0444487308989,91.871216213584,900.460963912926,513.151639288764,149.311161512451,179.486897501473,178.409733668517,215.00860194812,188.63913932388,220.501539325601,226.037616905917,268.530348072383,105.970903182249,125.351122454659,212.181534301437,248.357283084046,301.974718415454,226.160393356363,288.078191389728,193.395053199017,339.424450785883,206.286568519518,291.272280683505,170.486547919845,235.740605495244,166.500609176588,224.850003484172,157.350429054797,428.286683356579,174.043989768946,482.51774676143,166.475671901941,364.498397830295,174.755607186064,311.266587847061,222.473435268871,382.079768496261,193.774900898642,383.712728930451,189.593807390641,632.383426113951,574.692443614299,455.453582638882,389.317308075668,536.17004660744,503.672997878048,637.60739175904,352.660844018963,1253.1534370225,706.589473499409,1131.36501222528,541.492576329472,586.413856094271,644.512091509364,1097.94049219387,993.919870561837,716.66337396602,822.272176512376,1237.12225688555,1480.43554219954,2816.60863406922,3019.0825454336,1524.95320243879,1751.22204348998
54,1601.08571367511,1888.70302547882,1286.67994770347,1538.65326626628,798.176276127839,957.828637655428,224.006524818973,262.19967739707,282.860182507528,336.424509831851,245.710846640166,292.317979054798,479.877400946089,298.315680412429,236.086099658872,172.396408526598,216.380357112934,260.136010093205,291.360800375782,243.057410646966,262.432481516303,237.468859343362,113.399308664466,134.437135647639,157.792232366176,125.491804600451,113.587493885684,135.241785832368,331.7100033477,159.907970965377,163.705761904143,188.346438711692,195.622892124821,236.237331109031,71.0495524433958,84.8850661576678,155.587159450316,186.746508098709,140.873533417649,166.875622328197,159.166764678196,190.34161639643,1018.931099022,129.609145777645,507.308564446367,169.47561373465,2304.87724575965,177.358979335226,51.5479176303097,58.1494964152868,75.3737890168436,91.0165816734271,897.419182665209,508.378031913689,147.961248471813,177.817215652985,176.741549655471,213.008478457553,187.068282909356,218.450317632538,223.986689587176,266.032337052158,105.058330871588,124.185040156934,210.359857661805,246.046932561096,301.097799112993,224.056530016528,287.424823765116,191.595990345913,338.777437103827,204.367581987138,290.748017479777,168.900592073286,235.16796012443,164.951732635881,224.318550651556,155.88667231878,427.858624397892,172.424940720793,482.133686770072,164.927027340924,364.012936618761,173.129938297127,310.299267230377,220.403869959034,381.459557461627,191.972304501764,383.118263071941,187.830105732232,629.266027982115,569.346351197953,453.444307334435,385.695673005672,533.500986390492,498.987565827925,636.169662277313,349.38020672383,1250.44279691991,700.016405299681,1129.50089583459,536.455326600527,582.170521672706,638.516499879532,1092.52091354707,984.673903364063,710.84149999559,814.622966755278,1225.70989310237,1466.66374945547,2798.20279491426,2990.9974462126,1512.22001166097,1734.93125179772
55,1587.01201986559,1871.45423472304,1275.05682129095,1524.60134392725,790.914414957661,949.081160933075,222.128491845422,259.805109637796,280.399390611923,333.352075522738,243.444441330605,289.648352550869,478.755845232854,295.59127923279,235.345306946955,170.821979123135,214.448358505248,257.760289005447,290.173234651087,240.837661770973,261.147368300386,235.300148534637,112.395202684661,133.209373531885,157.213751598897,124.345736716873,112.563462831671,134.006675159175,331.232380114627,158.447593608983,162.374852341691,186.626343880949,193.836090377299,234.079867369081,70.4220187891967,84.1098438359515,154.240877750626,185.041024812499,139.59506501157,165.35161211963,157.759989410662,188.603300383246,1018.75095707339,128.425475817151,499.271488491382,167.927858814961,2304.49719076335,175.739228701091,51.1650628224487,57.6184396622183,74.7263964833487,90.1853626032965,894.458449579017,503.735212910902,146.65427648185,176.193280124637,175.123519907383,211.063154801818,185.545323793417,216.455295774391,221.994114722645,263.602767101678,104.16885604654,123.050906445191,208.592830119644,243.79988154323,300.228767363233,222.010308799329,286.777787406017,189.846218622915,338.13859912954,202.501172280896,290.231867378502,167.358088602969,234.601636471169,163.445292564224,223.794398794987,154.463019920193,427.434415081061,170.850250743889,481.751831618736,163.420812893125,363.532285834836,171.548809851329,309.35977842198,218.391007066667,380.857824883579,190.219096047822,382.542829454255,186.114726369937,626.241960826868,564.146732228268,451.500890434416,382.173264310743,530.916352712465,494.430506302635,634.776445116433,346.189453069765,1247.82136166785,693.623427506062,1127.67978950725,531.556088576587,578.075256218146,632.685176822407,1087.19134725689,975.681259262432,705.167568419639,807.183331773567,1214.61289665396,1453.26927939735,2780.2826544427,2963.681828879,1499.84265242772,1719.08679889314
56,1573.31293384884,1854.66955276046,1263.79633587473,1510.92751306206,783.8726949007,940.56905032552,220.294846372653,257.474971899659,278.001649457413,330.36231041633,241.230876237207,287.050557003242,477.665245738229,292.940182817617,234.62867684364,169.289912488214,212.562159882137,255.448490836266,289.021001164628,238.677639109219,259.898507175994,233.189790671952,111.417470823234,132.01464649679,156.651589264086,123.23050578818,111.56752800284,132.804797292393,330.766175493673,157.026510251923,161.077808752846,184.952531201076,192.093584551844,231.980453953174,69.8103968435955,83.35548022261,152.933987108823,183.381430528075,138.348509192057,163.868608063248,156.393278720371,186.911756793619,1018.57126428175,127.273654560991,491.177146142209,166.421748940314,2304.11595134588,174.163060282239,50.7919347559638,57.1016719171318,74.1012030187272,89.3765089317022,891.573183065281,499.21731704939,145.388170037971,174.613039413448,173.555288986126,209.170173471237,184.065921315939,214.513953458197,220.049835524143,261.238568967326,103.298608538156,121.947288578631,206.880069014969,241.613291351339,299.364992572823,220.019144732118,286.137516247124,188.143527559323,337.507257181066,200.68498158239,289.72275005335,165.857088878291,234.042374381764,161.97938588958,223.276656595023,153.077673371912,427.013494509605,169.317930546709,481.371580318404,161.955125771536,363.056414139606,170.010224423489,308.446459584028,216.432303760388,380.273247780146,188.513060724524,381.985399962697,184.44550228061,623.313290751967,559.087018073899,449.611533953695,378.74563216402,528.396422747658,489.996062410334,633.426978852722,343.084552206701,1245.28187381259,687.402463927859,1125.89590453365,526.788673094823,574.101445626364,627.010755680618,1081.93257961467,966.930577931454,699.632100935558,799.943873144047,1203.8148542439,1440.23521091302,2762.81836093456,2937.1011858619,1487.79612566707,1703.66866862304
